EXPERT,VARIETY,ENERGY SYNERGY MATRIX,11.9
EXPERT,チュウマイ,Hyper Active,11.2
EXPERT,チュウマイ,AMAZING MIGHTYYYY！！！！,11.0
EXPERT,オンゲキ,Ai Nov,11.0
EXPERT,niconico,初音ミクの激唱,11.0
EXPERT,VARIETY,GOODRAGE,11.5
MASTER,オンゲキ,STARTLINER,11.2
MASTER,オンゲキ,Perfect Shining！！,11.5
MASTER,VARIETY,檄！帝国華撃団,11.4
MASTER,オンゲキ,みんな Happy！！,11.5
MASTER,POPS＆ANIME,鳥の詩,11.6
MASTER,チュウマイ,First Twinkle,11.4
EXPERT,オンゲキ,アンハッピーリフレイン,11.3
EXPERT,オンゲキ,Death Doll,11.2
EXPERT,VARIETY,conflict,11.4
EXPERT,niconico,人生リセットボタン,11.3
MASTER,POPS＆ANIME,Cream＋Mint,11.4
MASTER,POPS＆ANIME,Lost Princess,11.3
EXPERT,オンゲキ,Baqeela,11.4
EXPERT,オンゲキ,Lazy Addiction,11.6
EXPERT,東方Project,患部で止まってすぐ溶ける～狂気の優曇華院,11.0
EXPERT,東方Project,Imperishable Night 2006（2016 Refine）,11.6
EXPERT,niconico,裏表ラバーズ,11.3
EXPERT,niconico,こどものしくみ,11.0
EXPERT,オンゲキ,Honey Bear,11.0
EXPERT,チュウマイ,Change Our MIRAI！ （Our 7 Lights）,11.0
EXPERT,オンゲキ,Radiance,11.5
EXPERT,チュウマイ,folern,11.5
EXPERT,東方Project,Doll Judgment,11.1
EXPERT,チュウマイ,BOKUTO,11.3
EXPERT,東方Project,疾走あんさんぶる,11.4
EXPERT,VARIETY,Dreadnought,11.6
EXPERT,オンゲキ,撩乱乙女†無双劇,11.6
EXPERT,東方Project,物凄い狂っとるフランちゃんが物凄いうた,11.1
EXPERT,オンゲキ,アマツカミ,11.5
EXPERT,チュウマイ,Summer is over,11.0
EXPERT,niconico,アンノウン・マザーグース,11.0
EXPERT,VARIETY,Destr0yer,11.4
EXPERT,niconico,深海のリトルクライ feat. 土岐麻子,11.1
EXPERT,VARIETY,花たちに希望を,11.5
EXPERT,オンゲキ,Iudicium “Apocalypsis Mix”,11.4
MASTER,POPS＆ANIME,SmileAgain,11.4
EXPERT,オンゲキ,All Right！,11.5
EXPERT,POPS＆ANIME,Phantom Joke,11.1
EXPERT,チュウマイ,Oshama Scramble！（Cranky Remix）,11.6
EXPERT,niconico,イカサマライフゲイム,11.3
EXPERT,チュウマイ,ヤミツキ,11.5
EXPERT,東方Project,Satori ～3rd EyEs （2020 Recall）,11.6
EXPERT,VARIETY,Singularity - ETIA.,11.5
EXPERT,VARIETY,迷える音色は恋の唄,11.4
EXPERT,VARIETY,Burning Steel Inferno,11.0
EXPERT,POPS＆ANIME,カナリア,11.4
EXPERT,東方Project,天狗の落とし文 feat. ｙｔｒ,11.3
EXPERT,オンゲキ,fulgente （flip-side color mix）,11.2
MASTER,ボーナストラック,STARTLINER -星咲 あかりソロver.-,11.2
MASTER,ボーナストラック,STARTLINER -藤沢 柚子ソロver.-,11.2
MASTER,ボーナストラック,STARTLINER -三角 葵ソロver.-,11.2
EXPERT,東方Project,ロストワードクロニカル,11.2
EXPERT,オンゲキ,STARRED HEART,11.0
EXPERT,オンゲキ,Random Access Emotions,11.5
EXPERT,オンゲキ,Daredevil Glaive,11.4
EXPERT,VARIETY,Singularity - SEGA SOUND STAFF「セガNET麻雀 MJ」,11.4
EXPERT,VARIETY,僕たちの旅とエピローグ。,11.6
EXPERT,niconico,夜咄ディセイブ,11.2
EXPERT,オンゲキ,give it up to you,11.0
EXPERT,東方Project,Bad Apple！！（Camellia’s “Bad Psy” Remix）,11.4
EXPERT,チュウマイ,U ARE,11.6
EXPERT,オンゲキ,おやすみのうた,11.0
EXPERT,POPS＆ANIME,Paradisus-Paradoxum,11.4
EXPERT,VARIETY,CO5M1C R4ILR0AD,11.6
EXPERT,東方Project,断罪は遍く人間の元に,11.3
LUNATIC,LUNATIC,STARRED HEART,11.2
EXPERT,オンゲキ,ゲーミングポーラーベア,11.4
EXPERT,オンゲキ,Elusive Emotes,11.4
EXPERT,niconico,ジャンキーナイトタウンオーケストラ,11.2
EXPERT,VARIETY,Dement ~after legend~,11.4
EXPERT,VARIETY,Cutter,11.1
EXPERT,オンゲキ,Skip ＆ Smile！！,11.2
EXPERT,niconico,初音天地開闢神話,11.3
EXPERT,チュウマイ,足立オウフwwww,11.0
EXPERT,niconico,電脳少女は歌姫の夢を見るか？,11.2
EXPERT,VARIETY,Party 4U ”holy nite mix”,11.3
EXPERT,オンゲキ,天つ風,11.0
EXPERT,オンゲキ,いつか花咲くその前に,11.0
EXPERT,チュウマイ,CHOCOLATE BOMB！！！！,11.4
EXPERT,オンゲキ,Suspiro,11.0
EXPERT,VARIETY,エピトゥリカの祀,11.5
MASTER,POPS＆ANIME,なんどでも笑おう,11.3
EXPERT,VARIETY,Halcyon,10.7
EXPERT,オンゲキ,Dolphika,10.7
EXPERT,オンゲキ,P！P！P！P！がおー！！,10.7
EXPERT,チュウマイ,Gate of Doom,10.7
EXPERT,オンゲキ,ロッキンピンクモンスター,10.7
EXPERT,チュウマイ,Paqqin,10.7
EXPERT,チュウマイ,閃鋼のブリューナク,10.7
EXPERT,チュウマイ,Kattobi KEIKYU Rider,10.7
EXPERT,niconico,クイーンオブハート,10.7
EXPERT,niconico,星屑ユートピア,10.7
EXPERT,オンゲキ,Chelly spLash♪♪,10.7
EXPERT,オンゲキ,オンゲキ全域★アカネサマ？,10.7
EXPERT,オンゲキ,BOUNCE ＆ DANCE,10.7
EXPERT,東方Project,妖狐仙楽踏,10.7
EXPERT,東方Project,Scream out！ -音華鏡 Re：BREAK-,10.7
EXPERT,POPS＆ANIME,GO！ GO！ MANIAC,10.7
EXPERT,niconico,ギガンティックO.T.N,10.7
EXPERT,東方Project,サドマミホリック,10.7
EXPERT,東方Project,全力ハッピーライフ,10.7
EXPERT,POPS＆ANIME,青春サイダー,10.7
EXPERT,東方Project,ナイト・オブ・ナイツ（Cranky Remix）,10.7
EXPERT,niconico,セツナトリップ,10.7
EXPERT,オンゲキ,Splash Dance！！,10.7
EXPERT,POPS＆ANIME,Nameless Story,10.7
EXPERT,チュウマイ,超常マイマイン,10.7
EXPERT,東方Project,ルナティックレッドアイズ,10.7
EXPERT,POPS＆ANIME,スパッと！スパイ＆スパイス,10.7
EXPERT,オンゲキ,ウキウキ☆Candy！,10.7
EXPERT,niconico,テオ,10.7
EXPERT,VARIETY,Reach for the Stars,10.7
EXPERT,東方Project,Paranoia,10.7
EXPERT,niconico,吉原ラメント,10.7
EXPERT,オンゲキ,Say Goodbye,10.7
EXPERT,niconico,命に嫌われている,10.7
EXPERT,POPS＆ANIME,藍の華,10.7
EXPERT,POPS＆ANIME,Realize,10.7
EXPERT,VARIETY,Altale,10.7
EXPERT,VARIETY,BBBLOW -rebuild-,10.7
EXPERT,niconico,撥条少女時計,10.7
EXPERT,niconico,バイオレンストリガー,10.7
EXPERT,VARIETY,Once in my life,10.7
EXPERT,niconico,幾望の月,10.7
EXPERT,ボーナストラック,Splash Dance！！ -星咲 あかりソロver.-,10.7
EXPERT,ボーナストラック,Splash Dance！！ -高瀬 梨緒ソロver.-,10.7
EXPERT,ボーナストラック,Splash Dance！！ -桜井 春菜ソロver.-,10.7
EXPERT,ボーナストラック,Splash Dance！！ -井之原 小星ソロver.-,10.7
EXPERT,ボーナストラック,Splash Dance！！ -日向 千夏ソロver.-,10.7
EXPERT,niconico,輪廻転生,10.7
EXPERT,VARIETY,Psalms ～魂の還るばしょ～,10.7
EXPERT,POPS＆ANIME,ぶいちゅっばの歌,10.7
EXPERT,オンゲキ,I got a gig tonight！,10.7
EXPERT,niconico,腐れ外道とチョコレゐト,10.7
EXPERT,オンゲキ,霧の書斎,10.7
EXPERT,POPS＆ANIME,Like the Sun  Like the Moon,10.7
EXPERT,VARIETY,Velaciela （Hyper Mix）,10.7
EXPERT,niconico,脳漿炸裂ガール,10.0
EXPERT,チュウマイ,Oshama Scramble！,10.0
EXPERT,チュウマイ,Cyberozar,10.0
EXPERT,niconico,鬼KYOKAN,10.4
EXPERT,チュウマイ,We Gonna Journey,10.4
EXPERT,東方Project,幻想のサテライト,10.4
EXPERT,niconico,ぼくらの16bit戦争,10.4
EXPERT,東方Project,Destiny Runner,10.0
EXPERT,東方Project,最終鬼畜妹フランドール・Ｓ,10.4
EXPERT,niconico,チュルリラ・チュルリラ・ダッダッダ！,10.0
EXPERT,チュウマイ,ロボットプラネットユートピア,10.4
EXPERT,オンゲキ,TAKE ON THE WORLD,10.0
EXPERT,オンゲキ,TeA,10.0
EXPERT,東方Project,東方妖々夢 ～the maximum moving about～,10.0
EXPERT,オンゲキ,Rule the World！！,10.0
EXPERT,東方Project,チルノのパーフェクトさんすう教室,10.0
EXPERT,チュウマイ,光線チューニング,10.0
EXPERT,niconico,ドーナツホール,10.0
EXPERT,niconico,ダンスロボットダンス,10.4
EXPERT,東方Project,Help me ERINNNNNN！！,10.0
EXPERT,niconico,デリヘル呼んだら君が来た,10.0
EXPERT,niconico,白い雪のプリンセスは,10.0
EXPERT,オンゲキ,Heart Cooking Recipe,10.4
EXPERT,チュウマイ,ライトスピード・デイズ,10.4
EXPERT,niconico,地球最後の告白を,10.4
EXPERT,POPS＆ANIME,ピースサイン,10.0
EXPERT,POPS＆ANIME,Catch the Moment,10.0
EXPERT,POPS＆ANIME,ヒャダインのカカカタ☆カタオモイ-C,10.4
EXPERT,niconico,Seyana. ～何でも言うことを聞いてくれるアカネチャン～,10.0
EXPERT,niconico,アンドロイドガール,10.4
EXPERT,niconico,チェチェ・チェック・ワンツー！,10.0
EXPERT,オンゲキ,絆はずっとGrowing Up！！！,10.0
EXPERT,VARIETY,ベースラインやってる？笑,10.0
EXPERT,niconico,ナンセンス文学,10.4
EXPERT,POPS＆ANIME,100％ちゅ～学生,10.0
EXPERT,オンゲキ,Jörqer,10.4
EXPERT,オンゲキ,Glitter-Glitter,10.0
EXPERT,POPS＆ANIME,侵略ノススメ☆,10.4
EXPERT,niconico,ベノム,10.4
EXPERT,POPS＆ANIME,よいまちカンターレ,10.0
EXPERT,チュウマイ,ツクヨミステップ,10.4
EXPERT,niconico,絶対にチョコミントを食べるアオイチャン,10.0
EXPERT,東方Project,LOVERS,10.4
EXPERT,POPS＆ANIME,STORIA,10.0
EXPERT,niconico,スクランブル交際,10.0
EXPERT,POPS＆ANIME,ワタシConnect＊,10.0
EXPERT,POPS＆ANIME,JOINT,10.0
EXPERT,niconico,ワールズエンド・ダンスホール,10.4
EXPERT,niconico,あの世行きのバスに乗ってさらば。,10.4
EXPERT,niconico,ボッカデラベリタ,10.4
EXPERT,POPS＆ANIME,Ahoy！！ 我ら宝鐘海賊団☆,10.4
EXPERT,POPS＆ANIME,Check my soul,10.0
EXPERT,niconico,ラストリゾート,10.0
EXPERT,niconico,雨とペトラ,10.0
EXPERT,niconico,キレキャリオン,10.4
EXPERT,オンゲキ,シンデレラディスコ,10.4
EXPERT,niconico,とても素敵な六月でした,10.4
EXPERT,オンゲキ,レーイレーイ ～超絶最強アメちゃん Mix～,10.0
EXPERT,チュウマイ,STAR,10.0
EXPERT,チュウマイ,Rendezvous,10.4
EXPERT,東方Project,悪戯センセーション,10.0
EXPERT,オンゲキ,My precious holiday,10.4
EXPERT,チュウマイ,その群青が愛しかったようだった,10.4
EXPERT,POPS＆ANIME,おはようジャポニカ,10.0
EXPERT,POPS＆ANIME,あ・り・ま・す・か？,10.0
EXPERT,VARIETY,カラッポ・ノンフィクション,10.0
EXPERT,VARIETY,Burning Hearts ～炎のANGEL～,10.4
EXPERT,オンゲキ,Transcend Lights,10.0
EXPERT,POPS＆ANIME,うっせぇわ,10.0
EXPERT,POPS＆ANIME,NEXT COLOR PLANET,10.0
EXPERT,niconico,ダーリンダンス,10.4
EXPERT,POPS＆ANIME,ハッピーエンドをはじめから,10.0
EXPERT,オンゲキ,Catch Me If You Can,10.0
EXPERT,オンゲキ,Mizutama-Tripster,10.4
EXPERT,チュウマイ,福宿音屋魂音泉,10.0
EXPERT,niconico,永遠にゲームで対戦したいキリタン,10.0
EXPERT,東方Project,お空のニュークリアフュージョン道場,10.4
EXPERT,VARIETY,rePrayer,10.4
EXPERT,POPS＆ANIME,はっぴぃ にゅう にゃあ,10.0
EXPERT,ボーナストラック,Heart Cooking Recipe -藤沢 柚子ソロver.-,10.0
EXPERT,ボーナストラック,Heart Cooking Recipe -井之原 小星ソロver.-,10.0
EXPERT,ボーナストラック,Heart Cooking Recipe -九條 楓ソロver.-,10.0
EXPERT,niconico,Ready Steady,10.0
EXPERT,niconico,悔やむと書いてミライ,10.4
EXPERT,VARIETY,君のStarlight Road,10.0
EXPERT,VARIETY,STARLIGHT TWILIGHT -GC edit-,10.0
EXPERT,POPS＆ANIME,せーので跳べって言ってんの！,10.0
